ID,ORG_ID,NAME,SHORT_NAME,TYPE,REGION_CODE,REGION_NAME,REGION_PREFIX,DISTRICT_CODE,DISTRICT_NAME,DISTRICT_PREFIX,ADDRESS,WEBSITE,EMAIL,PHONE_NUMBER,BUSINESS_CODE,AVATAR,AVATAR_CDN_FILE_ID,MAP_IMAGE,MAP_IMAGE_CDN_FILE_ID,STORE_IMAGE,STORE_IMAGE_CDN_FILE_ID,MAP_URL,CBM_URL,CBM_SHARE_API,ADL_API,IS_ACTIVE,REPRESENTATIVE_CID,REPRESENTATIVE_NAME,REPRESENTATIVE_PHONE_NUMBER,CDN_OWNER_ID,PUBLISHED_AT,LAST_UPDATED_AT,IS_DELETED,CREATED_AT,UPDATED_AT
8838c30d-ae41-443e-b206-316fea651a8d,958f55be-2787-4b4a-94fd-f9b3571f1604,111,111,STORE,01,Hà N?i,Thành ph?,,,,,,,1111111111,,https://static.cvgbuilding.com/store/b574fe26-13a6-4e08-b1f0-274eed747683/c6f8e3ae-7c1b-458b-b8e7-35087139cb97.jpg,c6f8e3ae-7c1b-458b-b8e7-35087139cb97,https://static.cvgbuilding.com/store/5a9fff2f-7958-4d85-889e-a3f6049e48d3/2f0f5d53-fdde-41a5-b668-bc53aca96436.jpg,2f0f5d53-fdde-41a5-b668-bc53aca96436,https://static.cvgbuilding.com/store/8c2c02ab-e7d9-4f0d-8390-8e72c0fa25e9/c9ca4233-ca12-4d16-b70a-c4f1c3ce5166.jpg,c9ca4233-ca12-4d16-b70a-c4f1c3ce5166,,,,,YES,acf4aff9-2cf5-4352-a865-5384d35251d4,Chín Chín,0999999999,493d438e-de0d-4bf2-8daa-3980833a00da,2023-01-12 04:12:07.000,2023-02-13 09:04:19.000,NO,2023-01-12 04:12:07.000,2023-02-13 09:04:19.000
88c0bf92-5493-4cae-ad90-6bdd1f3f00da,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m bán VLXD - Ngh? An,VLXD NA,STORE,01,Hà N?i,Thành ph?,412,,,thành ph? Vinh Ngh? An,,,2031564655,VLXD-133,https://static.cvgbuilding.com/store/beb308dd-bc06-4b99-a497-06ce5571a7de/55d21477-9c47-4041-a070-f9d60da22807.jpg,55d21477-9c47-4041-a070-f9d60da22807,https://static.cvgbuilding.com/store/9c0f1025-b6ba-4016-876e-4592d39dcc59/d31685fb-a1bb-493d-b2be-2471f96f0711.jpg,d31685fb-a1bb-493d-b2be-2471f96f0711,https://static.cvgbuilding.com/store/967cac2a-dc5e-4792-ba33-2448223938c3/bee40ef1-31c4-4f40-8178-226c0c935b46.jpg,bee40ef1-31c4-4f40-8178-226c0c935b46,,https://cvgquantrixaydung.com,,,YES,1eb515eb-bdf5-4166-bd76-f268c257583c,Nguy?n H?u,0399985562,2e447646-713b-42b6-937b-6a45b7d0ad26,2023-01-04 02:22:26.000,2023-01-10 02:15:17.000,NO,2023-01-04 02:22:26.000,2023-01-10 02:15:17.000
89539f03-fcf0-4c31-8042-6eaabf2995cc,958f55be-2787-4b4a-94fd-f9b3571f1604,??ng Tr??ng,?T,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,HNBD,undefined/,dt@gmail.com,0965896523,,https://static.cvgbuilding.com/store/b2334c6b-85b7-4dba-84f5-0bc8e3e11e4a/2fda7b44-d777-43df-9e8f-2461b6e4d8df.png,2fda7b44-d777-43df-9e8f-2461b6e4d8df,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,66a2a22d-ac68-4942-aee7-5a6c4a24df8f,Newaccount,0969123122,,2022-12-27 01:31:29.000,2022-12-27 01:32:49.000,NO,2022-12-27 01:31:29.000,2023-01-03 06:57:03.000
89eb6a58-d04c-4da1-b79d-8ee5d223d0bb,958f55be-2787-4b4a-94fd-f9b3571f1604,B?t bu?c,BB,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,,,19008018,12345678,https://static.cvgbuilding.com/store/e7599591-4b25-4c53-9cab-483b8bf7b301/aecea231-743b-4bfb-82f4-b533e81a38e2.jpeg,aecea231-743b-4bfb-82f4-b533e81a38e2,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,bf811462-1056-41dd-acfd-8d1055a12f55,Dung,0369063416,75b90283-0f06-4fa7-9cdf-ae2cc2bc2465,2022-11-25 01:34:47.000,2022-11-25 01:40:22.000,NO,2022-11-25 01:34:47.000,2023-01-03 06:57:03.000
8acbb03b-434b-416c-8576-3b7db17a95e7,958f55be-2787-4b4a-94fd-f9b3571f1604,hfhfhd,ghdfhdhd,STORE,31,H?i Phòng,Thành ph?,304,Ngô Quy?n,Qu?n,,,,265656,nhf,https://static.cvgbuilding.com/store/958b2246-f882-4c10-b078-5b8c1246c9bf/470ca1a1-557c-43e9-8fbb-fbd73d212c32.jpg,470ca1a1-557c-43e9-8fbb-fbd73d212c32,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,254f1d42-5142-4f5f-a556-c054236fbedf,2023-01-09 08:13:00.000,2023-01-09 08:13:00.000,NO,2023-01-09 08:13:00.000,2023-01-09 08:13:00.000
8ae6cde8-7b30-4b73-905c-1e04845be0db,958f55be-2787-4b4a-94fd-f9b3571f1604,test ng??i 3,0342175240,STORE,01,Hà N?i,Thành ph?,,,,,,,0342175240,,https://static.cvgbuilding.com/store/45959624-1cfe-425f-b2f0-efa6e3951304/3418a547-0eb6-474b-9b1a-0f2c09a3dca1.jpg,3418a547-0eb6-474b-9b1a-0f2c09a3dca1,,,,,,,,,YES,364f3082-e477-4406-b7c8-81a4209c1966,Hoang Nguyen Dong,0973986574,b7833f8f-4a29-4181-bfa6-baae6c3b633a,2023-02-07 09:38:00.000,2023-02-23 10:34:24.000,NO,2023-02-07 09:38:00.000,2023-02-23 10:34:24.000
8ba32322-3332-4122-9efb-441ed571c5c8,958f55be-2787-4b4a-94fd-f9b3571f1604,Chu LCL,LCL,STORE,01,Hà N?i,Thành ph?,,,,,,,0011223344,,https://static.cvgbuilding.com/store/e1c2e507-3446-48be-ac4a-ab57281e57d6/bad8b27d-bd15-49be-a676-9f661ecd450b.jpg,bad8b27d-bd15-49be-a676-9f661ecd450b,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,43c994c0-4f7b-4e59-ba71-d1da1ba51234,PQT,0912420451,64f90643-1981-4738-923e-1542c5437273,2022-12-26 10:12:47.000,2022-12-26 10:25:08.000,NO,2022-12-26 10:12:47.000,2023-01-03 06:57:03.000
8bdb2f8b-86c0-4e80-b3af-c647c3922465,958f55be-2787-4b4a-94fd-f9b3571f1604,aaa,a,LOCAL,11,?i?n Biên,T?nh,,,,,,,0545444545,aaa,,,,,,,,,,,YES,05f24b58-33df-4625-9344-81854d485474,ggg,0358064551,,2022-12-16 12:56:29.000,2023-03-16 07:53:27.000,NO,2022-12-16 12:56:29.000,2023-03-16 07:53:27.000
8c582d29-3801-4a23-aaad-565e8550e6f9,958f55be-2787-4b4a-94fd-f9b3571f1604,hhrtjer,fgjjert,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,,,25696,ghjghdreh,https://static.cvgbuilding.com/store/25bc0c9b-6aee-4af1-9b2a-013705de0137/bd92916c-92f2-40ee-964f-92cf2ab16895.jpg,bd92916c-92f2-40ee-964f-92cf2ab16895,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,c2977830-2037-44d9-aec0-92584ce0d21a,2023-01-09 08:04:07.000,2023-01-09 08:04:07.000,NO,2023-01-09 08:04:07.000,2023-01-09 08:04:07.000
8caa0479-163d-49e1-ad2a-6fb59297843e,958f55be-2787-4b4a-94fd-f9b3571f1604,Galaxy Ninh Thu?n 2,GNT,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,ninh-thuan,test@gmai.com,0123456789,GNT666,https://static.cvgbuilding.com/store/d06cfe40-8c65-4ecc-8b6c-a378d93a1d70/b1290651-b7a9-48a3-bb10-bfb04241425f.jpg,b1290651-b7a9-48a3-bb10-bfb04241425f,,,https://static.cvgbuilding.com/store/e9fb7966-8742-4650-a16b-cc225ae1820a/949bf431-adcb-4e90-8234-469b43a75c7f.jpg,949bf431-adcb-4e90-8234-469b43a75c7f,,,,,YES,056cffdb-5962-431e-8742-ae2a9d7e5e63,Tiên N? Nung Ninh Núng Nính Bành Th? Nòi,0333444555,1f055bb7-14c4-495a-afaa-0a6033eed4d2,2023-01-16 03:17:44.000,2023-02-03 07:54:24.000,NO,2023-01-16 03:17:44.000,2023-02-03 07:54:24.000
8d111380-adf3-4d40-a7cd-6c73a1e09e4a,958f55be-2787-4b4a-94fd-f9b3571f1604,Check CTCH trên WCP2,wcp2,STORE,22,Qu?ng Ninh,T?nh,193,H? Long,Thành ph?,,,,19663251,,https://static.cvgbuilding.com/store/87c53b8f-1156-4695-914b-b591bf15758a/568c25f4-f629-4c3e-891a-f9d5aced0db7.jpg,568c25f4-f629-4c3e-891a-f9d5aced0db7,https://static.cvgbuilding.com/store/9ca15037-d54d-46ea-ab3f-65ecd3cd4499/f8c79712-0f50-4845-8ee3-9e425fd587be.png,f8c79712-0f50-4845-8ee3-9e425fd587be,,,,,,,YES,41c5323d-b99c-4455-83e8-32202df20b5f,Huy?n 2,0345375625,3d670037-2081-40f9-9718-3f4f16cc7400,2023-01-13 01:54:03.000,2023-02-08 04:38:32.000,NO,2023-01-13 01:54:03.000,2023-02-08 04:38:32.000
8d6e2f61-75db-4722-8642-3d20fe8335e9,958f55be-2787-4b4a-94fd-f9b3571f1604,123123123123123123123,1231231231,STORE,01,Hà N?i,Thành ph?,,,,,https://vatlieuxaydungcvghanoi.com/cua-hang/a,,2313123,,https://static.cvgbuilding.com/store/25abab1c-df98-4665-a6fe-7c572a2c14a7/62544cf7-c147-41e5-bf7d-8af3c6b27ae8.jpg,62544cf7-c147-41e5-bf7d-8af3c6b27ae8,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,71a38b06-5b17-4244-aef3-d79858b9d1c2,2023-01-06 04:32:58.000,2023-01-06 05:58:52.000,NO,2023-01-06 04:32:58.000,2023-01-06 09:40:21.000
8e6ca0f0-4832-4b9c-b95f-6ea7b37acffe,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m bán ?ông Tri?u - Qu?ng Ninh11111111111111111111111111111111111111111111111111111111111111,DT- QA,STORE,22,Qu?ng Ninh,T?nh,195,C?m Ph?,Thành ph?,123 ??ng Tri?u Qu?ng Ninh,123zzz,,0312547877,DT- QA,https://static.cvgbuilding.com/store/ce4c2deb-a5af-4ec6-9e96-529e4f0ceb99/4b7321d9-656f-4b60-aa4c-525130acaa4e.jpg,4b7321d9-656f-4b60-aa4c-525130acaa4e,https://static.cvgbuilding.com/store/b903a603-bcc6-4146-a9a5-d3cf51d75896/8f0a67c7-466c-4077-97eb-d561ba6a1675.jpg,8f0a67c7-466c-4077-97eb-d561ba6a1675,https://static.cvgbuilding.com/store/876ea861-397e-4bcd-914c-089763f5763b/1d97e081-2ed3-4750-b9f6-58b81a928434.jpg,1d97e081-2ed3-4750-b9f6-58b81a928434,,https://vatlieuxaydungcvghanoi.com,,,YES,2ebe3678-f0ee-46bb-8f63-62ff630bb0a1,Thunt,0349210893,a34cd36d-d67c-4598-b11b-3255ef060dbf,2023-01-05 03:29:16.000,2023-01-11 04:42:52.000,NO,2023-01-05 03:29:16.000,2023-01-11 04:42:52.000
8eba39e7-9243-467e-b993-79d35291790a,958f55be-2787-4b4a-94fd-f9b3571f1604,mbmbvmb,bnmbmv,STORE,01,Hà N?i,Thành ph?,,,,,,,2656,,https://static.cvgbuilding.com/store/f7d0992d-a4ac-4154-8a17-6174d16eea89/f2689f39-5df5-49d6-9546-854225836d90.jpg,f2689f39-5df5-49d6-9546-854225836d90,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,7ea8e6ad-9ba7-40f0-8e72-c6ef0201d158,2023-01-09 08:19:25.000,2023-01-09 08:19:25.000,NO,2023-01-09 08:19:25.000,2023-01-09 08:19:25.000
9066079f-c6b8-44ba-8748-a0f0f0945e78,958f55be-2787-4b4a-94fd-f9b3571f1604,Công ty VLXD Phú Th?,VLXD Phú Th?,STORE,25,Phú Th?,T?nh,228,Phú Th?,Th? xã,r?,,,0452455455,r?,,,,,,,,,,,YES,0b8c40d4-b1dd-416c-9ef3-baab460039b7,PhongNV,0968805928,,2023-01-12 11:17:18.000,2023-01-13 04:44:50.000,NO,2023-01-12 11:17:18.000,2023-01-13 04:44:50.000
9246ce9a-8e3a-4400-8b98-44c0e5ec4f50,958f55be-2787-4b4a-94fd-f9b3571f1604,check t?o m?i cty,cty,LOCAL,68,Lâm ??ng,T?nh,,,,,,,19005632,,,,,,,,,,,,YES,a8268943-c8e3-4cac-8584-a59f967ce065,Nguy?n Th? Thu Huy?n,0986562698,,2023-01-16 01:35:39.000,2023-01-16 02:04:42.000,NO,2023-01-16 01:35:39.000,2023-01-16 02:04:42.000
94bcf466-aba8-42b7-87b5-609eedfa989a,958f55be-2787-4b4a-94fd-f9b3571f1604,handico !@#$%^&*(,34,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,34,,lanntn2@rikkeisoft.com,0975463723,,https://static.cvgbuilding.com/store/78983f10-e1a4-4df2-baf0-f42e3f2907b0/7af6f915-c695-4fc9-beb1-b6f50734e5a7.jpg,7af6f915-c695-4fc9-beb1-b6f50734e5a7,https://static.cvgbuilding.com/store/bef2a35f-4827-4de2-8ef5-aade8f700f06/713a5a9b-c9a3-4627-b9e3-528214c5e4f5.jpg,713a5a9b-c9a3-4627-b9e3-528214c5e4f5,,,,https://vatlieuxaydungcvghanoi.com,,,YES,4a4d5414-caa9-4889-933a-970407c3a7ed,Lanntn2,0866753182,,2022-12-26 08:15:15.000,2023-01-12 09:12:43.000,NO,2022-12-26 08:15:15.000,2023-01-12 09:12:43.000
94fabec9-ded9-47dd-8f11-a60a8e54c0cc,958f55be-2787-4b4a-94fd-f9b3571f1604,lancuoinay,lancuoinay,STORE,31,H?i Phòng,Thành ph?,303,H?ng Bàng,Qu?n,,lancuoinay,,123,,https://static.cvgbuilding.com/store/ac05bb42-7696-404e-9fae-a3bddb2613de/2c244371-76de-4327-8d04-018f7efdd237.jpg,2c244371-76de-4327-8d04-018f7efdd237,,,,,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,84f88af3-ec3a-43f5-b780-a53e7df2998e,2023-01-06 10:31:18.000,2023-01-11 07:05:18.000,NO,2023-01-06 10:31:18.000,2023-01-11 07:05:18.000
961326a1-ba03-4db9-b38c-de6895f85c8b,958f55be-2787-4b4a-94fd-f9b3571f1604,Công ty xây d?ng b?n tre k?o d?a,BT,LOCAL,83,B?n Tre,T?nh,,,,,,,0989898988,12,,,,,,,,,,,NO,1824b20b-1f91-4c7b-8e9b-0231e92096d1,Nguy?n Tr?n Khánh Vân Mai Nhé,0726626262,,2022-11-22 07:34:02.000,2022-12-18 04:26:49.000,NO,2022-11-22 07:34:02.000,2023-01-04 10:46:04.000
971440de-1b10-49e5-874f-984188f75ce0,958f55be-2787-4b4a-94fd-f9b3571f1604,test add,test add,STORE,31,H?i Phòng,Thành ph?,,,,asdasd asd asd,,,4132132153,test add,https://static.cvgbuilding.com/store/2eb026e7-89cc-44d4-b44a-b20be2c15916/ae490fc0-5853-43b8-b3cb-5153254792d3.png,ae490fc0-5853-43b8-b3cb-5153254792d3,https://static.cvgbuilding.com/store/7613641c-902e-42ae-989e-5baa1cac4f0e/55dca457-0250-4085-84de-d902d40ff694.png,55dca457-0250-4085-84de-d902d40ff694,https://static.cvgbuilding.com/store/3893eebc-d570-40b1-a4ff-6f7b9f6d955b/c4655e74-090b-4cb3-a850-17ced228117d.png,c4655e74-090b-4cb3-a850-17ced228117d,asd asd asd ád asd asd asd asd asd,,,,YES,bf811462-1056-41dd-acfd-8d1055a12f55,Dung,0369063416,a0b1ea90-834f-412d-9443-6558cd7c61b9,2022-12-01 04:31:42.000,2022-12-19 09:56:23.000,NO,2022-12-01 04:31:42.000,2022-12-19 09:56:23.000
98b93f6f-ebb8-41a0-b27a-2c0e70b0124d,958f55be-2787-4b4a-94fd-f9b3571f1604,khongcogi,khongcogi,STORE,01,Hà N?i,Thành ph?,,,,,khongcogi123,,123,,https://static.cvgbuilding.com/store/814ca341-1979-417e-b848-525a1f80da65/c7f5c122-eb3e-4500-9978-ef5a265e22b5.png,c7f5c122-eb3e-4500-9978-ef5a265e22b5,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,17baa184-d975-4d7f-b13f-76186f804e28,2022-12-23 01:52:56.000,2022-12-23 04:38:44.000,NO,2022-12-23 01:52:56.000,2023-01-03 06:57:03.000
98f09075-95dc-4912-854e-ecf01b68918c,958f55be-2787-4b4a-94fd-f9b3571f1604,16456546,26546456456,STORE,01,Hà N?i,Thành ph?,,,,,https://diaphuong.rk-cvgbuildinggroup.com/1nmnmnmmnm3453090909023hj,,0965236521,mã doanh nghi?p,https://static.cvgbuilding.com/store/fa4b42cb-52b5-4d76-b629-c021da436b09/a73fcfc3-f92a-4d56-923e-38b49b8f971b.png,a73fcfc3-f92a-4d56-923e-38b49b8f971b,https://static.cvgbuilding.com/store/38baf2e1-9959-4668-9767-c70eb1257851/66267c6d-a34c-48d6-8ce0-352a7781bb8c.jpg,66267c6d-a34c-48d6-8ce0-352a7781bb8c,,,,https://vatlieuxaydungcvghanoi.com,,,YES,66a2a22d-ac68-4942-aee7-5a6c4a24df8f,Newaccount,0969123122,619c5743-9c24-481d-94db-6569889cbba8,2022-12-23 09:23:13.000,2022-12-26 09:05:42.000,NO,2022-12-23 09:23:13.000,2023-01-03 06:57:03.000
98f6cfc1-19b1-4212-8261-093cb575f3dd,958f55be-2787-4b4a-94fd-f9b3571f1604,cdnID,cdnID,STORE,31,H?i Phòng,Thành ph?,,,,,xxx/,,123,,https://static.cvgbuilding.com/store/bc88adb5-9d55-4535-a0de-90f111ac46af/a38e7e20-1d28-4371-bbce-d80ba0233512.png,a38e7e20-1d28-4371-bbce-d80ba0233512,https://static.cvgbuilding.com/store/519ec49f-6bee-44f3-ab75-b71cd64ae807/937c14f7-e480-4d47-8e39-7a3373e987a9.jpg,937c14f7-e480-4d47-8e39-7a3373e987a9,https://static.cvgbuilding.com/store/1b5b3146-374c-4f08-98ec-3273b71e704d/ca5701ef-9a4d-4caa-844a-b0ae207de5d7.jpg,ca5701ef-9a4d-4caa-844a-b0ae207de5d7,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,7fea6ccb-959a-433d-add1-7d80115633fc,2022-12-26 02:57:58.000,2022-12-26 03:05:06.000,NO,2022-12-26 02:57:58.000,2022-12-26 03:05:06.000
99011742-429c-4c27-90f1-1e60c3055190,958f55be-2787-4b4a-94fd-f9b3571f1604,dfhdf,gkhjkthd,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,,,2326562,hgjgjdh,https://static.cvgbuilding.com/store/58e41795-e1e8-4040-983b-0088654f17a8/24742da8-0158-49ed-9577-e25b2113a389.jpg,24742da8-0158-49ed-9577-e25b2113a389,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,13ce0e0e-795f-49b2-a942-6aee98d35d45,2023-01-09 08:03:36.000,2023-01-09 08:03:36.000,NO,2023-01-09 08:03:36.000,2023-01-09 08:03:36.000
9906dfba-679a-4a64-8402-3c53c56bac29,958f55be-2787-4b4a-94fd-f9b3571f1604,Y Test Galaxy19,Test,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,?ông anh129666,https://vatlieuxaydungcvghanoi.com/cua-hang/123,yenhk9@gmail.com,0358339979,Y777,https://static.cvgbuilding.com/store/1ec1049a-42cf-4139-8484-4d3668ce5161/4f233c12-4b06-470a-a08c-d2c43c3b83ab.png,4f233c12-4b06-470a-a08c-d2c43c3b83ab,https://static.cvgbuilding.com/store/12de98d6-3c74-4d0e-95d0-e949ab76766c/97fe43a7-a0fc-478a-b95d-5ad02ca46624.jpg,97fe43a7-a0fc-478a-b95d-5ad02ca46624,https://static.cvgbuilding.com/store/e0c31660-6e57-416a-b3e0-a99ce93e1227/98be619c-09e0-4319-97e1-8ce66518c8db.png,98be619c-09e0-4319-97e1-8ce66518c8db,129666,https://vatlieuxaydungcvghanoi.com,,,YES,6e86dede-1056-44cd-8e82-7e5edc4adc47,hoangyen,0358339972,9f53020e-6592-4ec1-bbfe-d5bb5599bed9,2023-01-09 03:18:58.000,2023-01-16 02:36:40.000,NO,2023-01-09 03:18:58.000,2023-01-16 02:36:40.000
9b087d6b-3691-4386-8d01-8f9141ca81f8,958f55be-2787-4b4a-94fd-f9b3571f1604,213213213132132132132131132231312313123132123132123,5656,STORE,31,H?i Phòng,Thành ph?,,,,,,,5656,,https://static.cvgbuilding.com/store/3caa7832-b6f0-43f2-bdee-bae0f5bc284f/2f48c68d-55e1-4c0d-90bf-13f30d5e5e8f.jpg,2f48c68d-55e1-4c0d-90bf-13f30d5e5e8f,,,,,,,,,YES,da38acbf-6f7b-41a0-93bc-a1c595c85402,0367451124,0367451124,361bc35e-df48-4c74-aff7-28ac89e1dc9a,2022-12-06 11:30:50.000,2022-12-19 07:07:45.000,NO,2022-12-06 11:30:50.000,2022-12-19 07:07:45.000
9bd36b2a-3c62-42be-bb0d-afb803e5590a,958f55be-2787-4b4a-94fd-f9b3571f1604,Royal,Royal,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,royalbuilding@gmail.com,royalbuilding.com,royalbuilding@gmail.com,038669988,12345666,https://static.cvgbuilding.com/store/18f0e0ed-c706-4723-bc79-736c83328cc3/9bed6202-b24c-42ae-ba1e-1b2346da01bb.png,9bed6202-b24c-42ae-ba1e-1b2346da01bb,,,https://static.cvgbuilding.com/store/00176bc8-a0d7-4fce-8a31-54db1cf095b2/7ea92918-0b65-4eda-9b46-ec6981bdde55.png,7ea92918-0b65-4eda-9b46-ec6981bdde55,https://docs.google.com/spreadsheets/d/1SeAJnkPTBuiGyZRuammjsWNJmxtcDUJF/edit#gid=873437115,https://vatlieuxaydungcvghanoi.com,,,YES,2af5b123-ebed-40d1-a279-839f9ebc8b9e,Nguy?n Khôi,0962462692,35ed150e-803a-4b2d-a6c1-723b420354ec,2022-11-22 07:58:15.000,2022-12-19 09:28:04.000,NO,2022-11-22 07:58:15.000,2023-01-03 06:57:03.000
9c226083-3aa6-4970-8879-15828e34cc59,958f55be-2787-4b4a-94fd-f9b3571f1604,gfgf,gfhgfhf,STORE,01,Hà N?i,Thành ph?,003,Tây H?,Qu?n,,,,2356,ghgfhnv,https://static.cvgbuilding.com/store/9de18373-55eb-4085-b51b-5085e12aa9e3/767cea4a-ccce-4c62-8744-794fac779f7f.jpg,767cea4a-ccce-4c62-8744-794fac779f7f,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,1dbbe050-e9c0-48d6-9fcd-8bf8f0072538,2023-01-09 08:11:14.000,2023-01-09 08:11:14.000,NO,2023-01-09 08:11:14.000,2023-01-09 08:11:14.000
9ce44ede-b4ea-49f6-a435-1adb05ab8a4c,958f55be-2787-4b4a-94fd-f9b3571f1604,eee,eee,STORE,01,Hà N?i,Thành ph?,,,,,xx,,9999999999,,https://static.cvgbuilding.com/store/d67449d6-1a54-4e21-82ba-7c40f0a93324/56d35c1c-5fb1-4d54-8b3c-a0cb5bce76bf.png,56d35c1c-5fb1-4d54-8b3c-a0cb5bce76bf,,,,,,,,,YES,1eb515eb-bdf5-4166-bd76-f268c257583c,Nguy?n H?u,0399985562,6cd9b9ba-0c0f-4383-914f-9bf7f2159055,2023-01-07 06:21:23.000,2023-01-07 06:21:23.000,NO,2023-01-07 06:21:23.000,2023-01-07 06:21:23.000
9d8e1a51-126c-456f-9341-2160d79b1193,958f55be-2787-4b4a-94fd-f9b3571f1604,bát,dgfhdfhd,STORE,01,Hà N?i,Thành ph?,,,,,,,03326556,y567,https://static.cvgbuilding.com/store/d471e39b-fdf8-4340-a4d9-da87d2fef97d/b895ea46-8d68-4bbb-b487-c0d8b1738542.jpg,b895ea46-8d68-4bbb-b487-c0d8b1738542,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,222c8f2b-0b35-4fa4-82a4-4e8c74c3f915,2023-01-09 08:26:30.000,2023-01-10 08:33:48.000,NO,2023-01-09 08:26:30.000,2023-01-10 08:33:48.000
9dd65aa8-1ac9-4762-88ee-238992098661,958f55be-2787-4b4a-94fd-f9b3571f1604,gfghdshd,fhfghds,STORE,01,Hà N?i,Thành ph?,,,,,,,2665652,ghdfhd,https://static.cvgbuilding.com/store/d6ce4ff1-970a-477b-91a1-8d40059cbe9d/716740f5-4e4d-44a5-bc94-c9e5d5ee13ab.png,716740f5-4e4d-44a5-bc94-c9e5d5ee13ab,https://static.cvgbuilding.com/store/29cb5717-51fc-4ad3-ae9b-024b4fe93354/173bc95d-4807-42dd-a152-e8423b9bd2de.jpg,173bc95d-4807-42dd-a152-e8423b9bd2de,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,a1d607b5-74ce-432c-add9-2cb6e49b01e6,2023-01-09 08:22:48.000,2023-01-09 08:22:48.000,NO,2023-01-09 08:22:48.000,2023-01-09 08:22:48.000
9eae18a6-e3e8-4e3a-94ff-046eaa1b3d23,958f55be-2787-4b4a-94fd-f9b3571f1604,lll,lll,STORE,01,Hà N?i,Thành ph?,,,,,,,0969528662,,https://static.cvgbuilding.com/store/94d9e176-fdbc-455b-8e59-a80e41548e3a/774a67bd-b6aa-4aaf-9db7-ef9780f61018.jpg,774a67bd-b6aa-4aaf-9db7-ef9780f61018,,,,,,,,,YES,29277666-482b-41d5-a748-3b8fa11d8f83,Nguy?n Ti?n An,0969528662,cfa336b4-5695-465d-84c2-f5c0dbfaf461,2023-01-09 03:24:30.000,2023-01-11 06:39:27.000,NO,2023-01-09 03:24:30.000,2023-01-11 06:39:27.000
a02941c7-f1d4-42e6-8cad-99f1f9528b07,958f55be-2787-4b4a-94fd-f9b3571f1604,end,end,STORE,01,Hà N?i,Thành ph?,,,,,,,132,,https://static.cvgbuilding.com/store/4176169c-f8ac-47b8-a0be-1e8d25314dfb/d276b5ae-de27-4841-a793-69ebd798cdb2.jpg,d276b5ae-de27-4841-a793-69ebd798cdb2,https://static.cvgbuilding.com/store/b074e00f-007a-43a1-ac8a-8e673ad06a50/b4f07584-537f-49c5-8ddd-1b95f427062e.jpg,b4f07584-537f-49c5-8ddd-1b95f427062e,https://static.cvgbuilding.com/store/60833103-a280-4244-bde7-025ce8a8a3ea/bd4f9b7a-108b-45c3-90f5-05900cc9ad7c.jpg,bd4f9b7a-108b-45c3-90f5-05900cc9ad7c,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,52c194aa-97eb-4701-a4d3-12d1aa9c092d,2022-12-26 03:36:45.000,2022-12-26 09:05:39.000,NO,2022-12-26 03:36:45.000,2023-01-03 06:57:03.000
